#{"t_start": 1673880204.1853688, "env_id": "TestEnvironment-v1"}
90.517147,100,425.864667
94.663377,100,426.239799
95.128415,100,426.613803
95.330457,100,426.969288
81.168785,100,427.350447
88.777068,100,427.707072
80.362798,100,428.110689
76.897756,100,428.465589
81.604596,100,428.81538
80.315462,100,429.159291
80.744966,100,429.504662
89.101993,100,429.968847
84.12429,100,430.320787
79.588171,100,430.683086
95.957105,100,431.11325
78.414241,100,431.453452
79.526032,100,431.850862
76.979916,100,432.280423
80.242263,100,432.796844
83.735337,100,433.298162
95.829419,100,433.721106
81.6062,100,434.18834
79.860788,100,434.573344
84.531653,100,434.920531
96.711361,100,435.280803
80.621214,100,435.662603
91.787681,100,436.070464
80.567677,100,436.422311
90.868689,100,436.842553
97.110484,100,437.201271
82.61653,100,437.571284
95.684947,100,437.930508
96.727329,100,438.300572
79.550303,100,438.661306
79.325522,100,439.141729
91.309435,100,439.499524
81.229271,100,439.882855
94.662092,100,440.294816
94.663692,100,440.655753
93.825076,100,441.01228
96.356216,100,441.38024
83.147479,100,441.748662
81.318906,100,442.106493
82.308393,100,442.498711
78.974207,100,442.862966
82.602731,100,443.244842
96.643488,100,443.635813
77.913335,100,443.998034
93.875632,100,444.358431
81.231034,100,444.70617
79.111349,100,445.06178
73.352495,100,445.429628
75.522278,100,445.876829
79.540527,100,446.220827
87.996967,100,446.59281
91.077095,100,446.963758
86.015231,100,447.327955
80.759534,100,447.689182
97.161701,100,448.144011
85.738044,100,448.550648
79.606575,100,448.89927
90.629089,100,449.273584
81.221141,100,449.633918
79.047298,100,450.007258
79.202964,100,450.377436
97.600903,100,450.800194
80.510175,100,451.200107
81.20363,100,451.540287
81.534944,100,451.884011
92.992986,100,452.270174
89.730745,100,452.618436
80.492445,100,452.999596
96.424054,100,453.410317
89.537564,100,453.76485
92.443032,100,454.115659
76.231178,100,454.466832
95.581129,100,454.87365
81.540167,100,455.225996
81.23408,100,455.576034
80.526351,100,455.921322
79.267077,100,456.271163
87.439823,100,456.639042
80.709985,100,456.991434
79.774922,100,457.336885
82.464555,100,457.690559
90.571436,100,458.142962
84.517787,100,458.668012
96.684698,100,459.016184
81.780385,100,459.356172
78.746698,100,459.702478
94.662492,100,460.092075
81.253607,100,460.451269
82.398974,100,460.810616
82.158278,100,461.175286
94.467813,100,461.535656
82.159784,100,461.893519
95.418324,100,462.280245
80.220551,100,462.809021
83.996533,100,463.248754
81.770212,100,463.678554
88.522864,100,464.096534
93.88334,100,464.487405
79.938001,100,464.85641
76.137464,100,465.232375
85.269556,100,465.612141
79.444534,100,465.953561
81.711158,100,466.298369
80.102808,100,466.646668
96.320836,100,467.012696
95.892783,100,467.418516
83.772346,100,467.793112
94.896495,100,468.229032
82.09542,100,468.677676
81.255085,100,469.108868
93.248128,100,469.503968
84.983554,100,469.888249
90.901584,100,470.259979
94.864593,100,470.623745
81.167885,100,470.985664
79.207739,100,471.335648
78.06244,100,471.684864
81.266941,100,472.054119
81.304698,100,472.446102
87.693264,100,472.808619
95.136522,100,473.169173
88.304829,100,473.527013
80.189434,100,473.919736
81.847461,100,474.268405
80.412373,100,474.692267
97.556775,100,475.081545
96.021926,100,475.449588
90.872249,100,475.797436
96.906571,100,476.167329
84.246556,100,476.523512
85.98666,100,476.902171
79.378966,100,477.261084
79.714562,100,477.67489
96.019797,100,478.04847
95.613081,100,478.409644
95.743777,100,478.772745
86.474963,100,479.132631
82.632899,100,479.492696
93.505698,100,479.859619
88.711403,100,480.242043
95.171283,100,480.612729
97.203525,100,480.979889
80.185468,100,481.399923
80.102752,100,481.752102
82.214049,100,482.113529
81.416214,100,482.536509
80.076859,100,482.915654
80.537386,100,483.302244
82.510743,100,483.656156
80.134658,100,484.019733
88.133453,100,484.429537
94.494123,100,484.792754
95.404087,100,485.169389
96.26703,100,485.543067
80.926718,100,485.89549
83.598038,100,486.265365
80.025045,100,486.647712
96.807309,100,487.052268
91.060107,100,487.436927
82.392258,100,487.798912
90.961549,100,488.168245
81.932821,100,488.515263
81.654915,100,488.872085
86.089873,100,489.239658
92.809009,100,489.596257
80.921919,100,489.939101
82.448088,100,490.391052
96.102165,100,490.75064
88.038039,100,491.128239
88.276775,100,491.493054
81.152717,100,491.882779
80.651458,100,492.231909
87.406611,100,492.615261
96.78667,100,492.980949
95.156383,100,493.350185
79.227624,100,493.709931
96.580236,100,494.080746
80.560381,100,494.42839
81.147639,100,494.796214
82.554364,100,495.168656
77.819902,100,495.564417
77.08756,100,495.916988
94.838013,100,496.26924
97.145359,100,496.632951
94.725189,100,497.011879
80.548749,100,497.375647
79.43491,100,497.743261
80.495227,100,498.110984
81.872405,100,498.476227
79.162333,100,498.825718
79.434178,100,499.189153
81.062216,100,499.546912
80.222064,100,499.891087
94.50928,100,500.286389
82.408903,100,500.655191
90.712881,100,501.100811
80.046069,100,501.457099
82.112456,100,501.816145
93.112827,100,502.2052
81.712949,100,502.555967
81.671201,100,502.950793
81.628533,100,503.296589
77.282667,100,503.644298
79.500362,100,503.996538
80.806506,100,504.379321
96.272991,100,504.739229
81.664843,100,505.111993
93.522593,100,505.469524
80.315916,100,505.825125
94.376563,100,506.215564
91.372622,100,506.579109
81.638236,100,506.93583
81.101297,100,507.296787
96.6317,100,507.653428
79.943893,100,508.012159
96.882916,100,508.376655
95.25987,100,508.775325
93.913658,100,509.142294
78.808592,100,509.491095
94.450715,100,509.913829
81.278562,100,510.402194
79.767205,100,510.779687
83.295594,100,511.154449
97.318466,100,511.620352
89.884219,100,512.01025
80.759685,100,512.354074
92.923085,100,512.748514
94.012656,100,513.12619
79.832843,100,513.464909
91.95182,100,513.812051
81.500802,100,514.157879
94.771394,100,514.524758
80.173382,100,514.872563
80.699502,100,515.347755
81.410426,100,515.776735
87.7538,100,516.156085
93.355157,100,516.52245
93.096067,100,516.887296
96.904055,100,517.238636
88.897905,100,517.607499
94.801437,100,518.008668
92.393016,100,518.363082
81.799901,100,518.710497
96.099676,100,519.066446
80.528865,100,519.403205
87.826372,100,519.742936
92.411439,100,520.08585
93.675875,100,520.444183
94.133281,100,520.787543
88.419995,100,521.141391
97.344173,100,521.524045
80.293049,100,521.86228
80.909165,100,522.201841
95.363548,100,522.573525
97.231452,100,522.925978
81.240456,100,523.292563
80.478584,100,523.655726
82.032734,100,524.024119
96.385559,100,524.435792
95.348647,100,524.829612
80.367176,100,525.214365
96.27625,100,525.563658
95.303391,100,526.065306
81.072946,100,526.486318
96.254774,100,526.852903
82.969392,100,527.234466
81.010221,100,527.653055
97.264444,100,527.998614
88.470165,100,528.353873
79.893968,100,528.698715
95.792626,100,529.103547
88.562288,100,529.480222
90.831428,100,529.845373
94.459035,100,530.216099
95.510696,100,530.616512
82.86851,100,531.043965
80.26058,100,531.420216
80.149232,100,531.825815
95.90845,100,532.21943
80.911663,100,532.578798
96.874987,100,532.936842
80.868437,100,533.296725
94.863236,100,533.731262
96.816672,100,534.206131
82.236974,100,534.556788
90.372464,100,534.911418
97.370399,100,535.293718
95.775621,100,535.658393
82.400338,100,536.012401
78.767119,100,536.355811
96.289543,100,536.711841
81.077159,100,537.057597
90.29223,100,537.475538
97.240075,100,537.967346
81.880234,100,538.41289
81.469003,100,538.830542
82.572196,100,539.276794
97.780079,100,539.677109
82.607411,100,540.060871
82.728392,100,540.449982
80.231191,100,540.812462
95.49571,100,541.187822
96.374091,100,541.550004
80.916405,100,541.924522
92.746612,100,542.281923
95.731251,100,542.678985
95.911631,100,543.064421
97.319906,100,543.425249
87.572158,100,543.771998
81.914,100,544.123807
80.324864,100,544.476172
97.514171,100,544.95331
92.406192,100,545.385483
94.92535,100,545.733139
93.509558,100,546.085838
95.785683,100,546.448939
96.391625,100,546.825072
80.638342,100,547.223263
97.132359,100,547.635551
81.880776,100,547.981966
96.69498,100,548.347602
96.069035,100,548.730449
85.171071,100,549.120924
96.166683,100,549.510413
96.458918,100,549.908566
96.713845,100,550.293416
81.030838,100,550.659456
81.30673,100,551.036309
81.906819,100,551.385242
95.875867,100,551.77746
81.286018,100,552.179764
97.233445,100,552.565828
95.022715,100,552.961479
80.290274,100,553.330459
80.326601,100,553.702944
94.452671,100,554.087675
96.881413,100,554.474254
92.967515,100,554.840603
95.323824,100,555.200067
80.927737,100,555.558971
91.298687,100,555.914546
96.220517,100,556.292073
98.190889,100,556.692942
96.646106,100,557.059775
80.632072,100,557.421328
81.632058,100,557.77117
81.599481,100,558.128057
96.223409,100,558.47714
96.998935,100,558.821125
96.325603,100,559.178233
84.599263,100,559.537368
80.430335,100,559.890609
80.580396,100,560.253493
96.717367,100,560.637781
91.872572,100,561.009827
80.289735,100,561.375581
96.545874,100,561.778003
86.718224,100,562.224495
95.039182,100,562.591114
80.8883,100,562.940476
97.368139,100,563.334321
97.600679,100,563.748939
96.762609,100,564.138167
95.670779,100,564.483856
94.717831,100,564.846097
81.900412,100,565.208792
79.700249,100,565.548112
95.65588,100,565.897602
95.361421,100,566.252289
81.01418,100,566.614866
94.699877,100,566.974059
96.382538,100,567.339622
97.394417,100,567.741169
97.670567,100,568.136306
96.726256,100,568.498087
96.71226,100,568.854068
81.20516,100,569.21348
95.812699,100,569.566506
96.452227,100,569.950077
80.527737,100,570.475276
78.626928,100,570.885852
82.554779,100,571.246753
94.755422,100,571.595075
81.757851,100,571.942533
80.983082,100,572.292639
95.791935,100,572.648094
82.607716,100,572.996711
80.703559,100,573.3425
80.65769,100,573.720815
81.528045,100,574.08835
98.922906,100,574.474749
97.440886,100,574.880566
79.903629,100,575.230834
94.78629,100,575.639931
96.100138,100,576.032768
82.346006,100,576.385401
98.484465,100,576.775127
96.686636,100,577.158631
82.648568,100,577.527787
81.376629,100,577.88463
86.374342,100,578.235569
93.704945,100,578.608096
76.338437,100,578.955375
97.276118,100,579.346383
80.705781,100,579.695163
81.063252,100,580.056586
80.964019,100,580.406574
96.784798,100,580.767274
82.087935,100,581.119394
88.574274,100,581.468268
81.496659,100,581.83622
90.830126,100,582.207463
97.674711,100,582.607336
98.363154,100,583.014047
80.791815,100,583.363026
97.424896,100,583.746192
95.536754,100,584.098832
80.483607,100,584.44568
81.269942,100,584.79292
81.68438,100,585.142304
94.715051,100,585.508206
80.94082,100,585.904386
80.841153,100,586.285368
88.348381,100,586.645944
82.208965,100,587.016359
96.174635,100,587.434682
82.443201,100,587.789073
80.171373,100,588.187614
81.857682,100,588.524779
94.850274,100,588.894474
96.733253,100,589.288913
88.956645,100,589.636539
96.025636,100,590.023308
96.598069,100,590.408541
96.436786,100,590.777005
98.638838,100,591.165893
82.574457,100,591.570623
98.436711,100,591.989069
81.433852,100,592.358209
98.011362,100,592.774859
90.272962,100,593.161899
97.539175,100,593.558346
82.008341,100,593.903804
81.650821,100,594.28436
80.779665,100,594.668461
96.288219,100,595.020625
95.151365,100,595.377523
81.269607,100,595.740535
94.344366,100,596.111326
82.133333,100,596.520811
95.256097,100,596.962609
94.631974,100,597.308189
94.84567,100,597.664094
95.727392,100,598.022998
97.263167,100,598.412718
98.338247,100,598.798187
95.770197,100,599.270037
93.844153,100,599.651293
94.156549,100,600.027543
88.656345,100,600.403793
94.436463,100,600.794433
82.279342,100,601.157647
93.648995,100,601.522505
95.603921,100,601.905884
94.886321,100,602.252926
93.450239,100,602.600675
94.004681,100,602.941796
82.397437,100,603.311975
74.62006,100,603.66417
82.277699,100,604.015247
81.509086,100,604.359972
81.885876,100,604.722396
79.477895,100,605.065821
92.981794,100,605.414405
82.518392,100,605.775548
97.194298,100,606.149371
94.715766,100,606.513415
92.802851,100,606.867635
80.1951,100,607.213789
96.873512,100,607.60161
93.810164,100,607.964187
96.727349,100,608.355951
95.793281,100,608.710624
95.885727,100,609.089748
95.494998,100,609.471902
82.091001,100,609.824216
90.836559,100,610.171091
97.796184,100,610.536614
80.679225,100,610.873983
96.082044,100,611.245433
96.852049,100,611.618074
82.487244,100,611.991198
94.898013,100,612.387336
96.342691,100,612.786277
97.201757,100,613.19064
82.116165,100,613.591607
93.745113,100,613.931462
95.489454,100,614.272112
94.646466,100,614.656024
96.784891,100,615.039001
95.966271,100,615.409797
94.88739,100,615.802363
91.748933,100,616.182266
94.866866,100,616.531658
94.632366,100,616.900324
91.841908,100,617.250334
94.559288,100,617.62962
80.678975,100,618.017674
96.141911,100,618.36291
97.37136,100,618.800004
97.249655,100,619.28713
81.124077,100,619.735837
97.296616,100,620.128491
82.946114,100,620.546087
94.581293,100,620.910171
80.170281,100,621.286546
82.352547,100,621.636999
95.907021,100,621.988689
95.393527,100,622.337649
82.450359,100,622.687947
81.043665,100,623.054648
96.822277,100,623.414917
96.357836,100,623.79953
81.477834,100,624.212422
93.027879,100,624.728573
97.435085,100,625.137481
92.419751,100,625.484278
92.953673,100,625.849976
93.352334,100,626.221621
94.355407,100,626.585315
94.351939,100,626.934726
92.623453,100,627.284948
91.438367,100,627.637584
93.318454,100,627.983149
92.900843,100,628.339899
95.236407,100,628.720602
94.25318,100,629.068193
83.450296,100,629.413548
96.319317,100,629.811931
95.268312,100,630.312296
92.46191,100,630.677042
93.933988,100,631.052553
96.152924,100,631.434287
81.79033,100,631.779788
95.002596,100,632.132642
82.701617,100,632.486418
95.925352,100,632.848989
96.668395,100,633.259515
80.615055,100,633.644876
97.566783,100,634.031207
94.055444,100,634.380769
97.211066,100,634.765709
96.217023,100,635.271192
94.712182,100,635.679172
80.560135,100,636.025676
79.507529,100,636.363491
81.580663,100,636.713703
91.66127,100,637.05258
97.024522,100,637.424592
95.002623,100,637.776832
95.895233,100,638.137989
95.455809,100,638.486026
97.28167,100,638.878526
91.377546,100,639.247752
82.699456,100,639.613274
93.186954,100,639.964816
82.367323,100,640.347478
82.687901,100,640.74755
91.80412,100,641.098491
95.323774,100,641.448154
92.30518,100,641.796391
82.026321,100,642.147948
96.15889,100,642.542443
96.601224,100,642.942503
93.30026,100,643.293673
88.907764,100,643.634105
82.13953,100,643.988835
81.127554,100,644.333198
94.587796,100,644.704588
92.850568,100,645.054158
91.255893,100,645.405486
94.741569,100,645.761902
93.805232,100,646.156015
93.674129,100,646.543726
97.899688,100,646.968612
94.416792,100,647.345326
97.853677,100,647.735796
82.105832,100,648.081431
92.473289,100,648.446301
96.108041,100,648.818679
81.203604,100,649.179794
96.747719,100,649.540926
81.671131,100,649.881982
97.410791,100,650.258317
94.452326,100,650.731559
95.761392,100,651.08689
93.581461,100,651.439301
97.001558,100,651.861177
88.775159,100,652.209923
93.755521,100,652.581722
92.111763,100,653.013587
91.023054,100,653.381328
95.718412,100,653.725472
92.919457,100,654.113264
97.233699,100,654.632646
97.107081,100,655.020871
81.020971,100,655.407219
95.19861,100,655.762149
91.535058,100,656.107861
92.245106,100,656.456504
80.780913,100,656.815464
98.018659,100,657.200192
97.342382,100,657.583277
93.948029,100,657.925857
98.702688,100,658.314137
88.310725,100,658.658565
95.382581,100,659.000496
95.451612,100,659.359544
95.420932,100,659.808073
90.014751,100,660.167806
89.011337,100,660.513801
96.476744,100,660.866329
81.593608,100,661.220598
98.19305,100,661.608697
80.329439,100,661.956756
92.12414,100,662.300107
80.974432,100,662.6558
94.03409,100,663.004061
97.322163,100,663.375066
95.084959,100,663.741154
81.833438,100,664.116145
97.128183,100,664.497656
92.737512,100,664.853559
97.213678,100,665.213281
90.479898,100,665.55578
97.612866,100,665.957753
94.833737,100,666.313125
95.025124,100,666.662162
96.381918,100,667.11313
98.444172,100,667.584772
96.846097,100,668.080073
96.036904,100,668.585037
97.951031,100,669.067405
94.803195,100,669.465366
93.660708,100,669.871124
82.194145,100,670.222774
95.040287,100,670.578449
95.305937,100,670.922126
97.195823,100,671.267577
81.155794,100,671.606863
82.282281,100,671.94203
94.296905,100,672.281576
97.768161,100,672.655642
96.888359,100,673.130255
97.754783,100,673.537255
82.861216,100,673.877695
95.970518,100,674.241241
94.121417,100,674.592366
96.556477,100,674.935488
82.135593,100,675.282722
96.223719,100,675.631352
97.541858,100,675.998616
98.302346,100,676.407797
93.909893,100,676.760367
89.067591,100,677.127764
89.177546,100,677.475179
82.736832,100,677.821043
93.163076,100,678.169564
82.054761,100,678.535024
97.236058,100,678.946716
91.60018,100,679.316596
81.084161,100,679.718714
97.021395,100,680.076673
89.882628,100,680.421892
81.421223,100,680.772769
95.724493,100,681.263757
97.291901,100,681.645898
95.342445,100,681.99178
80.474919,100,682.354959
93.999355,100,682.702601
90.905554,100,683.065845
96.477796,100,683.53623
98.613061,100,683.916506
97.336301,100,684.298756
96.405514,100,684.748549
97.034762,100,685.112445
82.047048,100,685.474354
96.058859,100,685.834406
92.4258,100,686.171826
95.037691,100,686.558074
97.22063,100,686.986679
82.414019,100,687.375039
95.729217,100,687.730416
94.204739,100,688.08946
81.294662,100,688.459401
81.988799,100,688.807655
96.013189,100,689.179236
98.053806,100,689.546582
95.256357,100,689.893978
95.249988,100,690.275335
98.764318,100,690.685454
92.404189,100,691.042553
96.166454,100,691.389157
97.373708,100,691.746731
82.060497,100,692.089372
95.381439,100,692.432216
96.142936,100,692.839304
98.515517,100,693.266831
96.742843,100,693.635289
94.94425,100,694.015255
84.456303,100,694.360806
95.576833,100,694.714915
93.186554,100,695.059414
98.238576,100,695.498084
97.486674,100,695.8774
95.336666,100,696.253916
83.033497,100,696.632165
95.210592,100,696.995287
97.245421,100,697.352952
93.428726,100,697.825921
90.911747,100,698.229162
81.336849,100,698.612204
81.815514,100,698.976772
97.449928,100,699.341656
96.180378,100,699.755082
97.502379,100,700.176022
96.215338,100,700.557838
93.283137,100,700.928953
84.795934,100,701.311022
98.311147,100,701.707659
91.194894,100,702.068705
95.234046,100,702.467345
86.738841,100,702.851941
95.915151,100,703.243782
94.54543,100,703.634916
95.693637,100,703.984855
97.992236,100,704.353574
93.183848,100,704.723465
82.5179,100,705.064014
96.323526,100,705.413361
81.633854,100,705.762146
97.098516,100,706.165314
91.91623,100,706.519666
98.285324,100,706.895717
97.787603,100,707.263944
96.078158,100,707.620917
97.804508,100,707.986247
95.47529,100,708.332267
97.467797,100,708.683427
96.570393,100,709.038951
96.264396,100,709.387238
97.481151,100,709.8279
91.46776,100,710.191833
82.732751,100,710.540973
90.078885,100,710.885701
98.02558,100,711.259781
94.658979,100,711.61631
98.512868,100,711.996646
95.43525,100,712.335104
98.063812,100,712.832966
93.791627,100,713.282767
78.03482,100,713.739677
96.51984,100,714.116456
82.064538,100,714.464405
97.108104,100,714.827017
95.705584,100,715.211461
95.764702,100,715.599753
97.232934,100,715.947272
98.146027,100,716.337592
97.441038,100,716.698827
95.519793,100,717.112204
97.453672,100,717.518878
97.063023,100,717.867961
96.809269,100,718.23342
97.160139,100,718.634543
94.451668,100,719.00077
85.019672,100,719.393529
91.862056,100,719.752323
97.310562,100,720.149019
98.304254,100,720.538616
97.200191,100,720.906164
92.993195,100,721.25511
97.721744,100,721.736708
98.374539,100,722.145481
92.647041,100,722.494388
98.483732,100,722.919851
94.791747,100,723.301512
98.444175,100,723.702816
98.359067,100,724.095827
86.766174,100,724.459783
97.877876,100,724.844731
91.166063,100,725.25641
94.789155,100,725.712232
96.334331,100,726.077141
96.621987,100,726.425683
84.684553,100,726.8114
97.406574,100,727.182944
97.385026,100,727.612548
97.488001,100,728.025556
94.928899,100,728.372946
81.928035,100,728.734101
95.177884,100,729.090765
94.719148,100,729.488203
95.216101,100,729.881612
91.433801,100,730.224642
97.726689,100,730.596327
96.118731,100,730.951175
95.668051,100,731.302398
96.042533,100,731.653816
95.120657,100,732.00398
96.319519,100,732.354555
89.16281,100,732.699941
92.951588,100,733.076507
91.848615,100,733.483617
96.469816,100,733.828064
97.716816,100,734.209204
95.976147,100,734.552521
97.765165,100,734.915634
97.009226,100,735.327291
97.320431,100,735.743797
92.573814,100,736.083972
94.742198,100,736.42544
95.514708,100,736.814665
97.058522,100,737.189697
98.233807,100,737.595885
88.690875,100,737.947828
95.638262,100,738.326802
81.67598,100,738.69015
93.037425,100,739.055303
91.799911,100,739.496442
97.179395,100,740.031518
98.732946,100,740.48307
92.826252,100,740.861472
94.095102,100,741.200795
90.285639,100,741.552012
95.740384,100,741.906779
94.098275,100,742.249574
95.337519,100,742.604032
97.567363,100,742.965232
97.918986,100,743.335712
94.04363,100,743.686948
92.225231,100,744.044897
97.55135,100,744.428357
96.566459,100,744.842656
97.082744,100,745.20817
90.298506,100,745.568596
95.377613,100,745.943926
89.163999,100,746.334482
97.437469,100,746.744795
95.836803,100,747.111302
97.086683,100,747.460612
98.056995,100,747.851322
98.401791,100,748.264954
90.794219,100,748.619411
96.451455,100,748.964062
97.682279,100,749.340639
98.560249,100,749.719751
95.633612,100,750.119673
96.780891,100,750.524805
95.274985,100,750.936214
95.74515,100,751.327731
97.994277,100,751.728998
95.537199,100,752.084448
91.93336,100,752.46166
93.70014,100,752.832656
93.742694,100,753.193668
93.597469,100,753.580894
96.161384,100,753.946847
98.017399,100,754.33944
97.537084,100,754.713997
94.908056,100,755.113797
92.755636,100,755.481137
97.138657,100,755.850541
98.176576,100,756.269526
94.608018,100,756.615762
92.978872,100,756.973882
96.334685,100,757.3861
96.860868,100,757.795844
88.298277,100,758.164132
97.353058,100,758.556435
95.518348,100,758.905854
98.115241,100,759.295021
97.804205,100,759.686181
95.931882,100,760.08664
92.194889,100,760.446702
96.41752,100,760.842779
97.389001,100,761.244228
97.707356,100,761.646574
91.76108,100,762.030877
96.044798,100,762.407116
95.302274,100,762.763376
95.894968,100,763.164105
89.233854,100,763.52783
97.66741,100,763.969061
95.48529,100,764.388046
95.481985,100,764.733173
96.342953,100,765.091769
96.753338,100,765.477958
96.04353,100,765.831599
96.874956,100,766.199974
97.245604,100,766.567748
97.765137,100,766.939898
97.322981,100,767.309363
94.95498,100,767.654204
97.161439,100,768.001094
95.905332,100,768.358267
94.906256,100,768.70485
92.018881,100,769.06767
92.677967,100,769.42802
80.346394,100,769.775458
96.008549,100,770.117989
95.816287,100,770.531716
91.459856,100,770.912088
97.682543,100,771.337525
97.121483,100,771.738362
83.394632,100,772.094665
98.986087,100,772.496213
94.552833,100,772.850745
98.4342,100,773.237118
96.892758,100,773.605191
95.241826,100,773.957642
95.260826,100,774.336082
98.323466,100,774.719098
94.239546,100,775.064965
97.843746,100,775.423029
92.241345,100,775.771763
96.61519,100,776.121849
90.542198,100,776.465807
89.356295,100,776.847688
96.376483,100,777.202163
93.662694,100,777.553714
97.674818,100,777.918915
97.082979,100,778.282848
98.321509,100,778.7043
94.10284,100,779.093636
96.494729,100,779.547302
96.889945,100,779.894775
97.396164,100,780.255187
97.9592,100,780.636119
97.697026,100,780.993986
93.169025,100,781.335064
97.106179,100,781.885454
96.638397,100,782.396208
95.287834,100,782.818439
93.328128,100,783.234437
91.798862,100,783.593027
96.560506,100,783.945014
96.897795,100,784.350621
88.913822,100,784.741696
94.95808,100,785.100419
90.77626,100,785.454909
97.073402,100,785.818296
89.008748,100,786.161672
90.822903,100,786.501947
97.161743,100,786.851086
98.146077,100,787.235115
97.491444,100,787.630457
95.914557,100,788.028323
98.343149,100,788.495711
96.521061,100,788.964439
97.904579,100,789.359218
95.580037,100,789.725057
91.770542,100,790.083918
96.789589,100,790.464735
98.159881,100,790.862342
94.445626,100,791.205061
96.107012,100,791.570347
97.753706,100,791.936099
96.284412,100,792.292272
97.717391,100,792.680552
96.315236,100,793.041376
97.776346,100,793.436571
94.531603,100,793.7979
93.580079,100,794.160713
92.207926,100,794.504637
96.395296,100,794.861204
96.646458,100,795.22265
94.961144,100,795.610353
98.238641,100,796.009594
98.29669,100,796.422883
94.646477,100,796.777083
96.580998,100,797.134951
97.124084,100,797.484814
88.588514,100,797.83725
91.807104,100,798.185712
98.412518,100,798.562431
98.357909,100,798.944566
97.226963,100,799.314652
93.964575,100,799.679486
97.859694,100,800.088485
94.198372,100,800.532674
93.416629,100,800.893663
93.273648,100,801.263497
90.944429,100,801.608441
97.469631,100,801.958456
